Date,Open,High,Low,Close
1/2/2022,1.3622,1.39,1.3427,1.3631
1/1/2022,1.3119,1.3639,1.3058,1.3618
12/31/2021,1.3482,1.3818,1.2821,1.3102
12/30/2021,1.3552,1.3775,1.2987,1.3482
12/29/2021,1.404,1.4362,1.3348,1.3552
12/28/2021,1.5296,1.5382,1.3791,1.4036
12/27/2021,1.458,1.5925,1.452,1.5313
12/26/2021,1.45,1.4664,1.4097,1.4574
12/25/2021,1.412,1.459,1.3824,1.45
12/24/2021,1.4697,1.4908,1.4031,1.412
12/23/2021,1.3444,1.4729,1.3079,1.4702
12/22/2021,1.2826,1.368,1.2775,1.3448
12/21/2021,1.2449,1.287,1.2281,1.2815
12/20/2021,1.2423,1.2628,1.201,1.2425
12/19/2021,1.2462,1.3109,1.2393,1.2423
12/18/2021,1.2308,1.2661,1.2014,1.2462
12/17/2021,1.2683,1.2683,1.184,1.2334
12/16/2021,1.3176,1.3296,1.2565,1.2693
12/15/2021,1.271,1.3299,1.2073,1.3177
12/14/2021,1.2308,1.2832,1.2007,1.2718
12/13/2021,1.3597,1.3667,1.2014,1.2303
12/12/2021,1.3508,1.4133,1.3223,1.3585
12/11/2021,1.2515,1.3521,1.193,1.3453
12/10/2021,1.3071,1.3331,1.2491,1.2517
12/9/2021,1.4073,1.4083,1.2923,1.3071
12/8/2021,1.3905,1.423,1.3437,1.4066
12/7/2021,1.3909,1.4791,1.3819,1.39
12/6/2021,1.3622,1.398,1.2578,1.3863
12/5/2021,1.4117,1.4375,1.2889,1.3639
12/4/2021,1.5721,1.5771,1.2061,1.4112
12/3/2021,1.7138,1.7344,1.5264,1.5747
12/2/2021,1.5499,1.7586,1.5211,1.7116
12/1/2021,1.5668,1.6232,1.5398,1.549
11/30/2021,1.6154,1.6294,1.5477,1.5665
11/29/2021,1.583,1.6358,1.5518,1.6154
11/28/2021,1.5491,1.5836,1.4225,1.5825
11/27/2021,1.5564,1.5851,1.5291,1.5491
11/26/2021,1.6817,1.7006,1.5006,1.5582
11/25/2021,1.6466,1.7503,1.621,1.6817
11/24/2021,1.7634,1.766,1.5913,1.646
11/23/2021,1.7794,1.8151,1.7595,1.7637
11/22/2021,1.8726,1.8771,1.7601,1.7791
11/21/2021,1.9183,1.9262,1.8551,1.8745
11/20/2021,1.8606,1.956,1.8561,1.9183
11/19/2021,1.801,1.8942,1.7562,1.8593
11/18/2021,1.8652,1.9083,1.7058,1.7987
11/17/2021,1.8988,1.9059,1.8022,1.864
11/16/2021,2.0284,2.0284,1.784,1.898
11/15/2021,2.0367,2.0917,2.0124,2.0292
11/14/2021,2.0474,2.068,2.011,2.0367
11/13/2021,2.0572,2.0781,2.0227,2.0474
11/12/2021,2.1,2.1052,1.9926,2.0572
11/11/2021,2.0382,2.15,2.0173,2.1
11/10/2021,2.2829,2.3255,1.9503,2.0498
11/9/2021,2.108,2.375,2.1072,2.2861
11/8/2021,2.0198,2.1378,2.0117,2.108
11/7/2021,1.9887,2.0343,1.9775,2.0198
11/6/2021,1.9655,2.0389,1.9458,1.9883
11/5/2021,1.9847,2.0201,1.9616,1.9646
11/4/2021,2.0907,2.1024,1.9478,1.9847
11/3/2021,1.9648,2.1432,1.9506,2.0897
11/2/2021,1.937,1.995,1.9316,1.9651
11/1/2021,1.9584,2.0171,1.9155,1.9369
10/31/2021,1.9723,2.0263,1.9211,1.9584
10/30/2021,2.008,2.0186,1.9443,1.9733
10/29/2021,2.0054,2.0448,1.9837,2.0081
10/28/2021,1.9444,2.0575,1.9085,2.0069
10/27/2021,2.1909,2.1962,1.8509,1.944
10/26/2021,2.1448,2.2,2.1414,2.191
10/25/2021,2.1237,2.1754,2.1121,2.1448
10/24/2021,2.1461,2.1651,2.0941,2.1237
10/23/2021,2.1584,2.1735,2.134,2.146
10/22/2021,2.1542,2.208,2.1268,2.1584
10/21/2021,2.1821,2.295,1.82,2.1542
10/20/2021,2.0937,2.2071,2.0919,2.1808
10/19/2021,2.133,2.1551,2.0937,2.0937
10/18/2021,2.1182,2.1723,2.1077,2.133
10/17/2021,2.1853,2.1879,2.0964,2.1182
10/16/2021,2.2326,2.247,2.1731,2.186
10/15/2021,2.166,2.24,2.14,2.2341
10/14/2021,2.156,2.22,2.155,2.166
10/13/2021,2.139,2.172,2.0826,2.1545
10/12/2021,2.13,2.1735,2.0729,2.1363
10/11/2021,2.2247,2.2479,2.1227,2.1333
10/10/2021,2.267,2.2753,2.2211,2.2234
10/9/2021,2.2309,2.2992,2.2211,2.267
10/8/2021,2.2956,2.3113,2.2203,2.2308
10/7/2021,2.2207,2.37,2.1521,2.2979
10/6/2021,2.2402,2.259,2.115,2.2201
10/5/2021,2.1832,2.2499,2.1764,2.2402
10/4/2021,2.2597,2.2609,2.1524,2.1832
10/3/2021,2.2927,2.314,2.2244,2.2597
10/2/2021,2.2487,2.3194,2.1957,2.296
10/1/2021,2.0985,2.2618,2.0938,2.2459
9/30/2021,2.041,2.1351,2.0369,2.0985
9/29/2021,2.0725,2.143,2.022,2.0407
9/28/2021,2.1681,2.1999,2.03,2.0718
9/27/2021,2.267,2.2748,2.159,2.1681
9/26/2021,2.3534,2.3541,2.1512,2.267
9/25/2021,2.2874,2.4576,2.2407,2.3604
9/24/2021,2.2505,2.3464,2.0713,2.2874
9/23/2021,2.2478,2.2901,2.183,2.2505
9/22/2021,1.985,2.2547,1.9184,2.2455
9/21/2021,2.0873,2.2242,1.9773,1.9871
9/20/2021,2.3258,2.3415,1.9836,2.0856
9/19/2021,2.367,2.3949,2.305,2.3254
9/18/2021,2.3349,2.4368,2.3127,2.367
9/17/2021,2.3854,2.4411,2.333,2.3331
9/16/2021,2.4811,2.5132,2.3832,2.3849
9/15/2021,2.3942,2.5812,2.3569,2.4814
9/14/2021,2.4454,2.452,2.3271,2.3953
9/13/2021,2.56,2.6254,2.315,2.4361
9/12/2021,2.7102,2.7869,2.5118,2.5577
9/11/2021,2.3556,2.7942,2.3272,2.7151
9/10/2021,2.4948,2.5839,2.2968,2.358
9/9/2021,2.3973,2.6238,2.3695,2.4967
9/8/2021,2.4102,2.5644,2.2038,2.3961
9/7/2021,2.8402,2.8726,2.04,2.4029
9/6/2021,2.949,2.9566,2.8045,2.8407
9/5/2021,2.8656,2.9491,2.8262,2.9484
9/4/2021,2.9655,2.979,2.8081,2.8656
9/3/2021,2.9747,3.0318,2.9061,2.9685
9/2/2021,2.8343,3.0978,2.8343,2.9757
9/1/2021,2.7616,2.9028,2.726,2.8343
8/31/2021,2.8171,2.8793,2.705,2.7598
8/30/2021,2.8916,2.9,2.7532,2.8169
8/29/2021,2.8364,2.93,2.729,2.8916
8/28/2021,2.879,2.95,2.7782,2.8388
8/27/2021,2.5363,2.8931,2.4972,2.8814
8/26/2021,2.7244,2.7845,2.47,2.5359
8/25/2021,2.8248,2.8393,2.608,2.7249
8/24/2021,2.915,2.9693,2.5914,2.8251
8/23/2021,2.576,2.962,2.5616,2.9188
8/22/2021,2.4024,2.6516,2.394,2.5769
8/21/2021,2.4836,2.5282,2.3881,2.4006
8/20/2021,2.3686,2.5775,2.3448,2.4851
8/19/2021,2.0427,2.4355,2.0357,2.3647
8/18/2021,2.0222,2.1631,1.8778,2.048
8/17/2021,2.095,2.1415,1.9275,2.018
8/16/2021,2.1897,2.2,2.05,2.0969
8/15/2021,2.1717,2.2486,2.0352,2.1867
8/14/2021,2.0492,2.248,2.0151,2.1717
8/13/2021,1.7643,2.08,1.7234,2.05
8/12/2021,1.8483,1.8686,1.6818,1.7609
8/11/2021,1.6069,1.8943,1.6069,1.852
8/10/2021,1.4605,1.6079,1.4514,1.604
8/9/2021,1.4208,1.4999,1.3958,1.4612
8/8/2021,1.4514,1.495,1.4089,1.4208
8/7/2021,1.4059,1.485,1.3931,1.4514
8/6/2021,1.3894,1.4249,1.3624,1.4057
8/5/2021,1.3862,1.3974,1.3385,1.3881
8/4/2021,1.3728,1.392,1.3235,1.3863
8/3/2021,1.3025,1.3773,1.263,1.3726
8/2/2021,1.3547,1.3547,1.296,1.3019
8/1/2021,1.3086,1.3889,1.3086,1.3547
7/31/2021,1.3,1.3295,1.29,1.3086
7/30/2021,1.2911,1.3179,1.2497,1.2986
7/29/2021,1.2748,1.2985,1.2588,1.2907
7/28/2021,1.2548,1.3178,1.254,1.276
7/27/2021,1.277,1.3169,1.2156,1.2548
7/26/2021,1.2082,1.3996,1.207,1.278
7/25/2021,1.2196,1.24,1.1918,1.2082
7/24/2021,1.17,1.2488,1.1634,1.2196
7/23/2021,1.1847,1.2071,1.1477,1.17
7/22/2021,1.1571,1.2075,1.141,1.185
7/21/2021,1.0801,1.222,1.0383,1.1571
7/20/2021,1.1247,1.135,1.022,1.0801
7/19/2021,1.18,1.1945,1.1167,1.125
7/18/2021,1.183,1.2181,1.1683,1.1807
7/17/2021,1.1818,1.1997,1.1511,1.183
7/16/2021,1.2304,1.2444,1.1768,1.1836
7/15/2021,1.2671,1.288,1.2058,1.2304
7/14/2021,1.2643,1.2895,1.2,1.2673
7/13/2021,1.3055,1.3206,1.2505,1.2643
7/12/2021,1.337,1.3733,1.292,1.304
7/11/2021,1.3334,1.351,1.3248,1.337
7/10/2021,1.3432,1.3649,1.3206,1.331
7/9/2021,1.3526,1.3734,1.2877,1.3432
7/8/2021,1.4166,1.4166,1.3431,1.3517
7/7/2021,1.4022,1.4399,1.391,1.4166
7/6/2021,1.4118,1.4569,1.3969,1.4029
7/5/2021,1.4648,1.4949,1.3788,1.4117
7/4/2021,1.4232,1.4686,1.3837,1.4648
7/3/2021,1.3525,1.4428,1.3525,1.4231
7/2/2021,1.3377,1.3756,1.2858,1.3525
7/1/2021,1.3715,1.3864,1.3036,1.3319
6/30/2021,1.3787,1.3994,1.2856,1.3731
6/29/2021,1.3397,1.4199,1.3114,1.3787
6/28/2021,1.2572,1.3492,1.2572,1.3403
6/27/2021,1.2379,1.3017,1.2334,1.2572
6/26/2021,1.287,1.2906,1.1986,1.2204
6/25/2021,1.3649,1.395,1.2448,1.2918
6/24/2021,1.214,1.399,1.2023,1.3667
6/23/2021,1.1928,1.3053,1.1256,1.2142
6/22/2021,1.274,1.2774,1.0011,1.193
6/21/2021,1.4565,1.4578,1.2479,1.2757
6/20/2021,1.4141,1.4558,1.3066,1.4528
6/19/2021,1.3991,1.4396,1.3896,1.4141
6/18/2021,1.466,1.4918,1.3779,1.3988
6/17/2021,1.5104,1.5383,1.4582,1.4659
6/16/2021,1.5478,1.5735,1.491,1.5104
6/15/2021,1.5472,1.6108,1.5454,1.5461
6/14/2021,1.5766,1.594,1.5412,1.5459
6/13/2021,1.5371,1.5604,1.5157,1.5234
6/12/2021,1.5371,1.5604,1.5157,1.5234
6/11/2021,1.5371,1.5604,1.5157,1.5234
6/10/2021,1.58,1.6361,1.511,1.5354
6/9/2021,1.5825,1.6309,1.485,1.58
6/8/2021,1.6229,1.6397,1.401,1.5821
6/7/2021,1.675,1.7426,1.6156,1.6255
6/6/2021,1.6746,1.7052,1.6109,1.6739
6/5/2021,1.7454,1.7822,1.65,1.679
6/4/2021,1.8266,1.8488,1.6117,1.7458
6/3/2021,1.7642,1.8888,1.7152,1.8266
6/2/2021,1.7185,1.8006,1.7148,1.7627
6/1/2021,1.6687,1.7782,1.6558,1.7176
5/31/2021,1.6207,1.6915,1.5257,1.6677
5/30/2021,1.3669,1.6983,1.3521,1.625
5/29/2021,1.5073,1.56,1.3371,1.3652
5/28/2021,1.6485,1.6931,1.4507,1.5071
5/27/2021,1.7463,1.7884,1.6142,1.6501
5/26/2021,1.5195,1.8299,1.5031,1.7442
5/25/2021,1.5515,1.6487,1.4416,1.5167
5/24/2021,1.2699,1.597,1.2616,1.5538
5/23/2021,1.4839,1.538,1.0574,1.2706
5/22/2021,1.42,1.5998,1.325,1.4868
5/21/2021,1.8039,1.8692,1.4083,1.4162
5/20/2021,1.5264,1.95,1.3604,1.8063
5/19/2021,2.0157,2.0389,0.97,1.5106
5/18/2021,2.1107,2.1486,1.975,2.0154
5/17/2021,2.0407,2.3261,1.9188,2.1165
5/16/2021,2.286,2.4572,2.0156,2.0226
5/15/2021,1.9481,2.3764,1.9437,2.2863
5/14/2021,1.9093,1.9789,1.8182,1.9467
5/13/2021,1.7419,1.9551,1.51,1.9122
5/12/2021,1.74,1.8228,1.6638,1.7422
5/11/2021,1.6233,1.7787,1.601,1.7377
5/10/2021,1.799,1.824,1.5511,1.64
5/9/2021,1.6143,1.83,1.5768,1.8005
5/8/2021,1.6523,1.6552,1.5636,1.6139
5/7/2021,1.6126,1.7465,1.53,1.652
5/6/2021,1.4484,1.69,1.4337,1.6124
5/5/2021,1.3109,1.4951,1.2636,1.4516
5/4/2021,1.3514,1.3672,1.2583,1.3093
5/3/2021,1.344,1.3799,1.3202,1.3515
5/2/2021,1.3388,1.3595,1.2953,1.344
5/1/2021,1.3441,1.3696,1.32,1.3388
4/30/2021,1.2958,1.371,1.2858,1.3463
4/29/2021,1.3185,1.41,1.2705,1.2976
4/28/2021,1.2969,1.3514,1.2351,1.3164
4/27/2021,1.2141,1.3349,1.1945,1.2993
4/26/2021,1.055,1.2512,1.0267,1.2154
4/25/2021,1.129,1.1468,1.0594,1.0623
4/24/2021,1.1351,1.1976,1.0944,1.129
4/23/2021,1.1791,1.18,0.9627,1.1324
4/22/2021,1.243,1.2797,1.179,1.1837
4/21/2021,1.261,1.2886,1.2052,1.2416
4/20/2021,1.1988,1.28,1.1295,1.26
4/19/2021,1.2795,1.325,1.172,1.194
4/18/2021,1.3745,1.3845,1.02,1.2804
4/17/2021,1.4123,1.4593,1.36,1.372
4/16/2021,1.4823,1.52,1.302,1.4129
4/15/2021,1.4566,1.4969,1.4112,1.4793
4/14/2021,1.4132,1.5584,1.35,1.4534
4/13/2021,1.3151,1.4369,1.283,1.4115
4/12/2021,1.2625,1.346,1.2625,1.3151
4/11/2021,1.218,1.2888,1.1984,1.2625
4/10/2021,1.2027,1.25,1.1948,1.2178
4/9/2021,1.2199,1.2285,1.1921,1.2023
4/8/2021,1.1732,1.2242,1.1705,1.2191
4/7/2021,1.2535,1.2894,1.1607,1.1737
4/6/2021,1.2116,1.3423,1.18,1.2523
4/5/2021,1.1838,1.2259,1.1641,1.2117
4/4/2021,1.1633,1.1933,1.1518,1.182
4/3/2021,1.191,1.24,1.1586,1.1633
4/2/2021,1.1848,1.2434,1.18,1.1914
4/1/2021,1.1925,1.2066,1.1733,1.1842
3/31/2021,1.2124,1.2127,1.1551,1.1924
3/30/2021,1.2031,1.2374,1.1896,1.2132
3/29/2021,1.1899,1.2297,1.179,1.2026
3/28/2021,1.1769,1.219,1.1679,1.1897
3/27/2021,1.2151,1.24,1.155,1.1768
3/26/2021,1.0971,1.2897,1.0966,1.2149
3/25/2021,1.0683,1.1523,1.0466,1.0971
3/24/2021,1.1152,1.1653,1.0315,1.0687
3/23/2021,1.102,1.1739,1.0817,1.1155
3/22/2021,1.187,1.2074,1.0656,1.1024
3/21/2021,1.2003,1.2426,1.16,1.187
3/20/2021,1.2944,1.31,1.2,1.2004
3/19/2021,1.231,1.3424,1.181,1.2943
3/18/2021,1.3796,1.476,1.2229,1.231
3/17/2021,1.25,1.4316,1.205,1.3791
3/16/2021,1.0326,1.28,1,1.25
3/15/2021,1.053,1.0702,1.0008,1.0314
3/14/2021,1.101,1.1032,1.0533,1.0533
3/13/2021,1.0328,1.1905,0.9837,1.101
3/12/2021,1.128,1.1295,1.02,1.0329
3/11/2021,1.1337,1.1404,1.11,1.1259
3/10/2021,1.199,1.2087,1.115,1.1324
3/9/2021,1.1182,1.221,1.1021,1.199
3/8/2021,1.1307,1.1799,1.106,1.1186
3/7/2021,1.13,1.1457,1.106,1.1322
3/6/2021,1.1601,1.1828,1.0852,1.1285
3/5/2021,1.1126,1.2,1.0333,1.1581
3/4/2021,1.215,1.2315,1.0654,1.1126
3/3/2021,1.2257,1.2686,1.2106,1.2156
3/2/2021,1.2984,1.3016,1.18,1.226
3/1/2021,1.3164,1.3541,1.235,1.2969
2/28/2021,1.318,1.3645,1.16,1.3156
2/27/2021,1.2451,1.4851,1.23,1.3187
2/26/2021,1.0754,1.2988,0.9911,1.2429
2/25/2021,1.0492,1.1762,1.015,1.073
2/24/2021,0.961,1.0777,0.9,1.0496
2/23/2021,1.0998,1.14,0.815,0.9631
2/22/2021,1.1016,1.147,0.156,1.0984
2/21/2021,1.1163,1.1524,1.07,1.1008
2/20/2021,0.926,1.1987,0.915,1.1161
2/19/2021,0.9147,0.9472,0.877,0.926
2/18/2021,0.8929,0.9599,0.8929,0.9139
2/17/2021,0.872,0.8995,0.8217,0.893
2/16/2021,0.8643,0.906,0.8341,0.8715
2/15/2021,0.8452,0.9128,0.6862,0.8598
2/14/2021,0.9139,0.92,0.809,0.8459
2/13/2021,0.9273,0.953,0.7858,0.9137
2/12/2021,0.9319,0.9481,0.8651,0.9282
2/11/2021,0.9416,0.982,0.869,0.9299
2/10/2021,0.7067,0.9535,0.7067,0.9416
2/9/2021,0.6779,0.7129,0.6643,0.7067
2/8/2021,0.6636,0.7265,0.6313,0.6782
2/7/2021,0.635,0.7099,0.5816,0.6636
2/6/2021,0.541,0.6689,0.5211,0.635
2/5/2021,0.4402,0.5623,0.437,0.541
2/4/2021,0.4427,0.45,0.4105,0.4402
2/3/2021,0.4266,0.45,0.416,0.4427
2/2/2021,0.4094,0.457,0.3893,0.4254
2/1/2021,0.3452,0.425,0.333,0.4089
1/31/2021,0.3622,0.377,0.3381,0.3452
1/30/2021,0.348,0.377,0.3374,0.364
1/29/2021,0.3453,0.3693,0.3315,0.3475
1/28/2021,0.3125,0.3567,0.305,0.345
1/27/2021,0.344,0.3445,0.3042,0.3125
1/26/2021,0.3431,0.3507,0.3244,0.3442
1/25/2021,0.3541,0.3644,0.3405,0.343
1/24/2021,0.3458,0.3697,0.3364,0.3538
1/23/2021,0.3488,0.3579,0.3357,0.3456
1/22/2021,0.3079,0.3598,0.278,0.3496
1/21/2021,0.376,0.3794,0.3,0.308
1/20/2021,0.368,0.3773,0.3303,0.3754
1/19/2021,0.371,0.385,0.3626,0.3685
1/18/2021,0.3828,0.3969,0.3638,0.3706
1/17/2021,0.3501,0.3977,0.3413,0.3818
1/16/2021,0.3022,0.3672,0.3018,0.3504
1/15/2021,0.3112,0.3311,0.2772,0.3028
1/14/2021,0.313,0.3245,0.2964,0.3112
1/13/2021,0.2888,0.3158,0.2704,0.3125
1/12/2021,0.2763,0.315,0.2631,0.2889
1/11/2021,0.3023,0.3034,0.229,0.2754
1/10/2021,0.3324,0.3419,0.2795,0.3015
1/9/2021,0.3045,0.3393,0.2966,0.3318
1/8/2021,0.2999,0.3212,0.2607,0.3041
1/7/2021,0.3347,0.3564,0.25,0.2993
1/6/2021,0.26,0.3473,0.2544,0.3342
1/5/2021,0.2258,0.265,0.2058,0.2599
1/4/2021,0.2066,0.2424,0.19,0.2261
1/3/2021,0.1775,0.21,0.1731,0.2068
1/2/2021,0.1754,0.1847,0.1688,0.1775
1/1/2021,0.1817,0.185,0.15,0.1756
12/31/2020,0.184,0.1863,0.1755,0.1817
12/30/2020,0.1909,0.1933,0.1753,0.184
12/29/2020,0.1761,0.1968,0.1731,0.1905
12/28/2020,0.1544,0.18,0.1526,0.1761
12/27/2020,0.1581,0.1659,0.149,0.1541
12/26/2020,0.157,0.1626,0.149,0.1581
12/25/2020,0.1533,0.167,0.1503,0.1575
12/24/2020,0.1365,0.1546,0.1315,0.1532
12/23/2020,0.1568,0.158,0.1257,0.1366
12/22/2020,0.1528,0.1745,0.149,0.157
12/21/2020,0.1621,0.166,0.1465,0.1528
12/20/2020,0.1638,0.1691,0.1572,0.1624
12/19/2020,0.1652,0.1709,0.1633,0.1645
12/18/2020,0.1637,0.1694,0.1585,0.1653
12/17/2020,0.1684,0.1765,0.161,0.1635
12/16/2020,0.154,0.1687,0.1494,0.1684
12/15/2020,0.1586,0.16,0.1526,0.154
12/14/2020,0.154,0.1586,0.1498,0.1586
12/13/2020,0.1442,0.1568,0.143,0.1538
12/12/2020,0.1392,0.1475,0.1387,0.1441
12/11/2020,0.1421,0.1426,0.1349,0.1392
12/10/2020,0.1481,0.1486,0.1393,0.1418
12/9/2020,0.1407,0.1502,0.13,0.1481
12/8/2020,0.1541,0.1549,0.1377,0.141
12/7/2020,0.1588,0.159,0.1515,0.154
12/6/2020,0.1601,0.1627,0.1535,0.1588
12/5/2020,0.148,0.162,0.1461,0.1601
12/4/2020,0.1642,0.1646,0.1461,0.1478
12/3/2020,0.1587,0.1685,0.156,0.1642
12/2/2020,0.155,0.1598,0.1511,0.1586
12/1/2020,0.1723,0.1743,0.1434,0.1555
11/30/2020,0.1669,0.1741,0.1603,0.1723
11/29/2020,0.165,0.1713,0.1574,0.1671
11/28/2020,0.1418,0.1723,0.1392,0.1653
11/27/2020,0.1404,0.1459,0.1312,0.1418
11/26/2020,0.1551,0.1609,0.123,0.1407
11/25/2020,0.1673,0.176,0.1475,0.1552
11/24/2020,0.1552,0.1835,0.1347,0.1674
11/23/2020,0.1461,0.1611,0.141,0.1545
11/22/2020,0.1335,0.1537,0.12,0.1461
11/21/2020,0.1183,0.1348,0.1167,0.1338
11/20/2020,0.106,0.119,0.1058,0.1185
11/19/2020,0.1068,0.1081,0.1045,0.106
11/18/2020,0.1096,0.1117,0.1022,0.1067
11/17/2020,0.1037,0.1124,0.1037,0.1097
11/16/2020,0.1005,0.1054,0.0996,0.1039
11/15/2020,0.1041,0.1051,0.0986,0.1005
11/14/2020,0.1066,0.1073,0.1017,0.1044
11/13/2020,0.1048,0.108,0.1044,0.1065
11/12/2020,0.106,0.1067,0.1028,0.1048
11/11/2020,0.1059,0.109,0.1057,0.106
11/10/2020,0.1055,0.1092,0.1037,0.1059
11/9/2020,0.1066,0.108,0.1014,0.1054
11/8/2020,0.1015,0.1084,0.1001,0.1065
11/7/2020,0.1094,0.1139,0.0989,0.1013
11/6/2020,0.0977,0.11,0.0974,0.1094
11/5/2020,0.096,0.0982,0.0923,0.0977
11/4/2020,0.0936,0.0963,0.0919,0.0956
11/3/2020,0.0923,0.0939,0.0881,0.0937
11/2/2020,0.0984,0.1001,0.0916,0.0925
11/1/2020,0.0932,0.0987,0.0927,0.0983
10/31/2020,0.0933,0.0955,0.0925,0.0932
10/30/2020,0.095,0.0957,0.0896,0.0934
10/29/2020,0.0989,0.1007,0.095,0.0953
10/28/2020,0.1026,0.1034,0.0951,0.099
10/27/2020,0.1031,0.1059,0.1019,0.1026
10/26/2020,0.1064,0.1076,0.0993,0.1031
10/25/2020,0.108,0.1088,0.1062,0.1066
10/24/2020,0.1082,0.11,0.1074,0.1081
10/23/2020,0.1108,0.112,0.1053,0.1081
10/22/2020,0.1065,0.1129,0.1054,0.111
10/21/2020,0.1019,0.1084,0.1015,0.1061
10/20/2020,0.1086,0.1088,0.1003,0.1025
10/19/2020,0.1076,0.111,0.1062,0.1087
10/18/2020,0.106,0.1076,0.1052,0.1075
10/17/2020,0.1042,0.1073,0.1033,0.1059
10/16/2020,0.1067,0.1073,0.1024,0.1042
10/15/2020,0.1072,0.1079,0.1047,0.1067
10/14/2020,0.1093,0.1124,0.1053,0.1072
10/13/2020,0.1096,0.1141,0.1077,0.1094
10/12/2020,0.1065,0.114,0.1022,0.1095
10/11/2020,0.1051,0.109,0.1042,0.1066
10/10/2020,0.1017,0.1114,0.1017,0.105
10/9/2020,0.0964,0.1026,0.0951,0.1015
10/8/2020,0.0933,0.097,0.0898,0.0963
10/7/2020,0.0925,0.0944,0.0893,0.0937
10/6/2020,0.0976,0.0986,0.0914,0.093
10/5/2020,0.0969,0.0996,0.0961,0.0976
10/4/2020,0.0934,0.0981,0.0923,0.0969
10/3/2020,0.0929,0.0957,0.0923,0.0933
10/2/2020,0.098,0.1003,0.0897,0.0929
10/1/2020,0.1015,0.1045,0.0947,0.0981
9/30/2020,0.1012,0.1017,0.0967,0.1014
9/29/2020,0.1003,0.1033,0.0975,0.1012
9/28/2020,0.1014,0.1067,0.0997,0.1004
9/27/2020,0.0958,0.1027,0.0945,0.1013
9/26/2020,0.0972,0.0999,0.0924,0.0955
9/25/2020,0.0828,0.0985,0.0825,0.097
9/24/2020,0.0765,0.0838,0.0758,0.0827
9/23/2020,0.0815,0.0825,0.0755,0.0765
9/22/2020,0.0799,0.0832,0.0787,0.0815
9/21/2020,0.0892,0.0902,0.0775,0.0799
9/20/2020,0.091,0.0922,0.0875,0.0894
9/19/2020,0.0908,0.0931,0.0906,0.0914
9/18/2020,0.094,0.094,0.09,0.0911
9/17/2020,0.0914,0.0946,0.091,0.0942
9/16/2020,0.093,0.093,0.09,0.0914
9/15/2020,0.0966,0.0976,0.093,0.0932
9/14/2020,0.0951,0.0976,0.093,0.0967
9/13/2020,0.0976,0.0998,0.0925,0.0951
9/12/2020,0.0969,0.0988,0.0947,0.0977
9/11/2020,0.0972,0.0975,0.0932,0.0969
9/10/2020,0.0933,0.0999,0.0933,0.0971
9/9/2020,0.0911,0.0958,0.0893,0.0933
9/8/2020,0.0937,0.0968,0.0885,0.0911
9/7/2020,0.0926,0.0942,0.0859,0.0935
9/6/2020,0.0891,0.0956,0.0857,0.0926
9/5/2020,0.1019,0.104,0.0856,0.0899
9/4/2020,0.095,0.1042,0.0925,0.1018
9/3/2020,0.115,0.1167,0.0931,0.0951
9/2/2020,0.1247,0.1265,0.1109,0.1151
9/1/2020,0.1229,0.1283,0.1193,0.1245
8/31/2020,0.1178,0.127,0.1132,0.1226
8/30/2020,0.1163,0.1189,0.1138,0.1176
8/29/2020,0.1095,0.1182,0.1083,0.1164
8/28/2020,0.1074,0.1117,0.1061,0.1093
8/27/2020,0.1147,0.1157,0.1023,0.1074
8/26/2020,0.1125,0.1183,0.1107,0.1143
8/25/2020,0.1237,0.1237,0.1052,0.1125
8/24/2020,0.121,0.1272,0.1201,0.1237
8/23/2020,0.1252,0.126,0.1195,0.1215
8/22/2020,0.1231,0.1262,0.1183,0.1252
8/21/2020,0.1343,0.1343,0.1216,0.1231
8/20/2020,0.1297,0.1347,0.1261,0.1343
8/19/2020,0.1372,0.1382,0.1261,0.1297
8/18/2020,0.1404,0.144,0.1341,0.1372
8/17/2020,0.139,0.145,0.1358,0.1407
8/16/2020,0.1385,0.1397,0.135,0.1389
8/15/2020,0.1389,0.143,0.1368,0.1384
8/14/2020,0.1399,0.1416,0.1381,0.1385
8/13/2020,0.1366,0.142,0.132,0.1398
8/12/2020,0.137,0.138,0.1235,0.1366
8/11/2020,0.1441,0.1443,0.132,0.1368
8/10/2020,0.1453,0.1465,0.142,0.1439
8/9/2020,0.147,0.1528,0.1421,0.1453
8/8/2020,0.1388,0.1478,0.1377,0.1469
8/7/2020,0.1447,0.1473,0.135,0.139
8/6/2020,0.1425,0.1459,0.1403,0.1447
8/5/2020,0.1438,0.1455,0.1411,0.1424
8/4/2020,0.141,0.1488,0.14,0.1436
8/3/2020,0.1349,0.1489,0.1332,0.141
8/2/2020,0.1448,0.1487,0.131,0.1349
8/1/2020,0.14,0.1485,0.1392,0.1452
7/31/2020,0.141,0.1416,0.1363,0.1401
7/30/2020,0.14,0.143,0.1373,0.1416
7/29/2020,0.1495,0.1503,0.1389,0.14
7/28/2020,0.139,0.152,0.1346,0.1491
7/27/2020,0.1487,0.1499,0.1305,0.139
7/26/2020,0.144,0.1554,0.14,0.1487
7/25/2020,0.1221,0.149,0.1221,0.144
7/24/2020,0.1244,0.1245,0.1208,0.1221
7/23/2020,0.1245,0.1272,0.1238,0.1242
7/22/2020,0.1234,0.1248,0.1205,0.1245
7/21/2020,0.1177,0.1245,0.1167,0.1233
7/20/2020,0.1242,0.1245,0.1154,0.1178
7/19/2020,0.1227,0.1249,0.1213,0.124
